catch_id,caught_at,user_id,user_name,area_id,area_name,fish_id,fish_name,size,lure,weather
1426414,2019-12-21 18:59:00+09:00,334832,〆鯖アタル,1150,有明西ふ頭公園,804,セイゴ（ヒラスズキ）,,,曇り
1424733,2019-12-19 01:07:00+09:00,294345,アトモス,1150,有明西ふ頭公園,185,クロダイ,34.0,,曇り
1424731,2019-12-19 00:51:00+09:00,294345,アトモス,1150,有明西ふ頭公園,796,セイゴ（マルスズキ）,18.0,,曇り
1479253,2019-12-15 16:07:00+09:00,347160,やまにい,1150,有明西ふ頭公園,796,セイゴ（マルスズキ）,40.0,鉄板バイブ20g - ピンクイワシ,快晴
1420178,2019-12-14 19:24:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,35.0,ワーム - 夜光,晴れ
1419768,2019-12-14 18:29:00+09:00,197588,schreck,1150,有明西ふ頭公園,2,シーバス,32.0,,晴れ
1409649,2019-11-30 22:01:00+09:00,333758,ゆきパパ,1150,有明西ふ頭公園,2,シーバス,30.0,サイレントアサシン,晴れ
2134600,2019-11-30 14:16:00+09:00,375334,ししお,1150,有明西ふ頭公園,920,イナダ,,,快晴
1399862,2019-11-24 18:35:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,32.0,シラスジグII - イワシ,晴れ
1392344,2019-11-18 17:48:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,35.0,バイブレーション - イワシカラー,晴れ
1389440,2019-11-16 19:54:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,32.0,バイブレーション - イワシカラー,晴れ
1389094,2019-11-16 18:19:00+09:00,322895,2525,1150,有明西ふ頭公園,2,シーバス,35.0,koume 70 - コットンキャンディー,晴れ
